employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E4781,2023-04-10 10:00:00,2023-04-10 19:47:54.321851,9.01,False,True,47.49,0.4394,Office-A,On-Leave,5.92,64,82,1.68,5.55,0.7616,2.32,0.0063,6.35,28,53.88,56,3.31,0.026,91,44,2023-10-16 04:36:00,23,25.63,56,39,36,70,51.44,4.68,0.52,2,61.41,30,0.3451,37,81,0.2757,20,23.79,83.8,39.02,93.09,54.69,79.77,0.2943,62.1,0.6638,1,12,6,0,4,0.2356,2.78,6.16,98,7.03,-0.85,4.65,67,24,9,83,65,1,77.15,29.6,0.1878,8,80,40,0.2223,2023-10-18 16:31:00,30,64.18,69,8,6,0.7773,2023-06-12 15:40:00,10,9,0.9486,9,0.7688,18.66,0,4,9,0.9511,2023-07-13 04:11:00,2,0.3813,0.6707,27.73,3.05,0.1527,5.91,4,0.2825,0.7669,2023-09-17 07:58:00,6,10,0.8638,68,8,0.4368,1,6,0.2621,0.607,4,7,0.1145,0.0364,0.55,0.1567,0.2015,0.8436,4,3
E2922,2023-12-08 09:23:00,2023-12-08 17:57:57.377743,8.29,False,True,17.35,0.5419,Office-B,On-Leave,4.71,54,14,1.2,7.45,0.334,3.89,0.572,1.71,32,77.0,72,1.34,0.5475,12,75,2023-12-04 08:33:00,35,70.08,4,75,80,84,14.05,3.37,6.22,3,72.95,50,0.8004,76,29,0.5344,93,70.16,16.55,56.88,99.15,31.73,70.2,0.3235,66.37,0.6139,97,10,4,10,1,0.7594,1.69,1.01,48,0.63,-0.32,1.89,93,76,9,25,0,85,86.61,46.59,0.0714,7,79,85,0.1499,2023-12-10 22:26:00,14,24.38,100,5,1,0.1437,2023-06-29 12:08:00,9,1,0.0134,0,0.3202,50.03,7,1,4,0.4542,2023-11-02 20:09:00,99,0.4508,0.496,76.48,5.16,0.8152,4.54,0,0.2598,0.4194,2023-06-13 21:46:00,1,7,0.5199,73,3,0.9824,9,2,0.8881,0.6751,8,5,0.8234,0.0833,0.9618,0.3106,0.7205,0.4979,10,6
E2335,2023-05-07 10:54:00,2023-05-07 20:21:59.858356,9.08,False,True,23.31,0.1003,Remote,Absent,6.56,35,69,2.86,6.7,0.4586,3.28,0.3214,6.64,93,77.23,75,3.83,0.2041,96,8,2023-07-21 21:40:00,46,51.93,37,64,29,8,96.66,2.0,0.53,6,91.23,89,0.3471,82,44,0.7925,16,50.62,6.59,59.43,44.58,56.69,49.9,0.1854,27.46,0.014,80,10,6,8,87,0.4509,2.22,5.06,48,0.59,1.22,3.92,30,1,6,100,72,43,28.98,57.66,0.267,5,94,53,0.3385,2023-07-02 18:03:00,71,82.71,58,4,10,0.6031,2023-08-31 20:58:00,0,1,0.0723,5,0.0906,96.68,7,7,2,0.2933,2023-07-24 19:02:00,5,0.6373,0.1127,47.62,5.26,0.2969,3.18,10,0.2764,0.2144,2023-02-18 11:25:00,5,3,0.5662,41,4,0.1983,10,1,0.1664,0.4595,5,8,0.0985,0.2366,0.0559,0.9972,0.1886,0.8877,6,4
E3593,2023-12-28 09:55:00,2023-12-28 18:37:28.253880,7.82,True,True,53.15,0.9403,Client-Site,Absent,3.81,29,39,5.24,5.65,0.6069,4.37,0.793,5.34,36,41.93,7,3.93,0.8264,31,59,2023-10-26 11:17:00,13,76.07,16,6,98,84,94.43,0.69,2.48,8,53.8,36,0.1448,100,70,0.9198,69,28.97,78.07,64.13,90.97,80.54,80.19,0.1691,50.31,0.7906,58,5,4,4,57,0.5491,7.78,6.06,30,7.78,-4.58,3.09,98,36,1,25,26,24,73.05,87.45,0.1075,1,76,43,0.4709,2023-09-11 17:51:00,45,30.54,78,0,8,0.6947,2023-04-26 07:54:00,0,0,0.0392,1,0.0697,98.64,5,10,1,0.0593,2023-05-03 13:36:00,25,0.7118,0.0696,37.29,2.86,0.9738,5.11,8,0.5597,0.5945,2023-09-16 01:49:00,6,6,0.9158,20,10,0.1222,1,0,0.7582,0.4095,4,3,0.0033,0.1227,0.6888,0.7076,0.8368,0.0269,8,8
E1484,2023-09-26 08:41:00,2023-09-26 16:52:27.226820,7.67,True,True,31.03,0.0062,Client-Site,On-Leave,3.98,57,29,5.99,0.84,0.143,1.61,0.0788,0.57,94,38.16,28,7.37,0.1746,80,51,2023-07-02 03:02:00,42,63.3,25,73,86,33,114.4,0.92,0.94,9,27.73,22,0.5157,47,56,0.4738,23,8.82,22.17,87.44,31.33,38.52,13.45,0.5816,78.17,0.7187,83,29,1,0,19,0.6779,4.09,2.19,47,2.98,0.72,6.77,1,5,3,36,38,21,44.08,65.46,0.9236,7,76,49,0.5601,2023-07-27 06:38:00,70,37.81,13,3,4,0.7778,2023-04-10 20:20:00,4,2,0.5206,5,0.4386,46.37,2,10,6,0.7967,2023-11-11 09:20:00,95,0.1025,0.7684,77.27,4.06,0.7039,1.2,9,0.827,0.1909,2023-08-11 10:14:00,3,7,0.8463,48,7,0.0177,7,8,0.1005,0.1452,8,3,0.002,0.5778,0.6678,0.2789,0.4529,0.5761,2,6
E3567,2023-01-25 10:37:00,2023-01-25 20:47:58.109682,9.69,False,True,29.74,0.985,Remote,Absent,6.56,19,89,4.44,4.33,0.2302,6.97,0.7635,5.62,61,21.47,94,7.88,0.8707,43,57,2023-10-26 08:04:00,27,46.05,28,15,70,19,37.55,3.01,4.68,10,52.83,68,0.382,43,16,0.0998,11,36.42,1.13,70.69,71.28,53.4,22.94,0.7136,27.92,0.4299,84,67,7,4,32,0.5313,7.36,1.25,53,1.62,4.76,6.43,69,89,7,17,52,47,5.9,96.56,0.7828,7,30,9,0.0918,2023-08-21 21:37:00,58,37.24,41,6,1,0.0119,2023-08-10 06:11:00,3,6,0.1925,3,0.91,90.48,7,6,3,0.9143,2023-11-19 23:38:00,2,0.0595,0.1715,28.4,3.62,0.8402,5.17,4,0.8249,0.4316,2023-12-11 21:19:00,5,9,0.883,70,10,0.7667,8,9,0.7669,0.266,9,2,0.1039,0.6051,0.3602,0.3633,0.1926,0.138,1,1
E5102,2023-11-08 10:50:00,2023-11-08 19:08:06.074268,7.53,False,True,46.17,0.9319,Office-B,Absent,4.92,24,99,5.69,7.04,0.5701,1.58,0.6093,6.1,10,51.98,23,6.65,0.3602,9,39,2023-11-09 22:51:00,6,16.2,75,18,85,31,60.89,2.08,6.76,1,52.75,87,0.8541,76,25,0.7777,97,84.92,55.52,21.64,86.43,25.26,80.28,0.9394,68.09,0.387,44,84,7,9,12,0.4626,2.33,6.66,79,2.67,-4.64,3.12,94,13,5,72,52,89,41.62,30.85,0.7275,8,25,47,0.3363,2023-01-05 19:19:00,60,43.75,53,1,7,0.6666,2023-09-06 12:07:00,4,3,0.6662,4,0.9829,31.43,0,3,3,0.749,2023-02-20 19:29:00,11,0.4977,0.1333,37.84,1.71,0.2749,1.03,4,0.0413,0.9787,2023-11-24 20:10:00,9,2,0.0403,79,3,0.9369,7,1,0.6213,0.4808,0,9,0.2162,0.0918,0.3531,0.1752,0.7875,0.271,9,10
E5343,2023-10-06 09:47:00,2023-10-06 18:55:31.841538,8.78,True,True,21.56,0.4265,Office-B,On-Leave,1.8,97,85,7.64,1.62,0.7284,3.77,0.7059,6.03,33,56.69,95,3.43,0.6108,25,38,2023-11-09 02:19:00,31,43.81,18,31,58,59,119.86,1.23,2.55,5,44.62,38,0.2367,43,78,0.4426,24,49.2,74.49,85.74,60.89,37.23,86.09,0.971,65.46,0.8052,29,96,6,8,6,0.2312,3.04,4.66,35,6.63,3.18,4.4,82,16,5,39,95,89,14.19,54.07,0.6188,7,82,33,0.3713,2023-11-07 02:16:00,7,71.83,96,7,2,0.0863,2023-07-22 14:29:00,7,4,0.2798,9,0.8018,67.18,8,1,9,0.7827,2023-02-06 17:37:00,41,0.2676,0.5225,63.86,1.27,0.1662,5.04,3,0.0567,0.8413,2023-12-21 06:39:00,5,0,0.2783,47,10,0.2271,6,7,0.2349,0.1998,10,3,0.5564,0.1326,0.9445,0.1975,0.8375,0.6759,5,3
E3370,2023-09-29 10:41:00,2023-09-29 20:17:59.194521,9.0,False,True,37.25,0.9486,Office-A,On-Leave,4.84,98,97,6.29,6.42,0.8531,7.62,0.8433,6.52,27,86.79,11,3.21,0.0469,89,14,2023-02-18 17:33:00,39,20.36,21,28,29,34,16.63,1.77,5.33,6,19.18,5,0.8476,32,80,0.4437,100,5.23,21.69,49.33,18.55,33.83,84.67,0.5681,98.31,0.3445,39,60,8,2,61,0.6787,6.62,8.0,34,2.98,-2.72,6.81,91,58,6,90,33,96,41.61,16.3,0.3028,6,21,26,0.2575,2023-10-14 11:35:00,57,85.33,27,4,8,0.4918,2023-01-06 04:16:00,1,9,0.5609,7,0.1723,35.99,4,8,6,0.7704,2023-11-05 16:41:00,73,0.7215,0.9772,86.55,7.37,0.0603,4.79,9,0.3507,0.1738,2023-09-25 10:37:00,3,2,0.0626,75,2,0.6492,9,5,0.5872,0.1568,8,5,0.282,0.5808,0.8537,0.145,0.2789,0.8509,2,6
E5872,2023-07-13 10:04:00,2023-07-13 19:40:59.810029,8.71,False,False,54.4,0.8562,Office-A,On-Leave,1.5,3,72,5.31,3.54,0.7814,7.27,0.1806,6.7,56,86.4,15,1.82,0.6727,4,94,2023-08-28 08:09:00,34,15.14,34,100,49,30,61.86,0.26,3.49,4,97.54,58,0.3469,27,5,0.5578,26,10.87,2.57,68.42,42.08,69.41,12.17,0.012,68.02,0.0774,19,5,4,5,0,0.7829,7.31,4.52,56,3.69,3.42,4.35,83,14,2,93,54,5,99.32,65.03,0.9282,4,91,76,0.7885,2023-04-10 08:59:00,9,61.73,10,5,3,0.5052,2023-12-04 20:55:00,2,4,0.3607,1,0.141,60.22,2,1,0,0.8556,2023-10-13 22:06:00,57,0.2212,0.2257,1.46,3.77,0.3232,3.36,7,0.3448,0.9001,2023-09-19 09:45:00,6,0,0.3994,18,0,0.1116,3,10,0.0529,0.3034,8,9,0.0911,0.1508,0.0583,0.1288,0.597,0.4748,0,9
E4850,2023-05-05 08:53:00,2023-05-05 18:43:52.224568,9.46,False,True,23.02,0.9572,Remote,Absent,6.61,32,51,5.6,1.0,0.712,3.43,0.739,3.49,3,40.01,17,5.91,0.99,70,45,2023-02-09 08:11:00,13,69.2,11,98,31,91,100.14,2.33,2.17,5,61.34,100,0.3844,93,6,0.4693,48,76.93,40.14,65.74,45.77,0.02,83.22,0.1621,96.33,0.1239,61,20,4,7,24,0.5196,1.76,1.34,83,7.59,-3.95,4.84,93,81,7,35,100,95,46.73,29.75,0.1811,8,65,3,0.6322,2023-10-09 05:46:00,85,26.84,63,2,4,0.5146,2023-09-02 18:22:00,10,8,0.9262,9,0.5566,99.19,5,10,9,0.961,2023-02-08 23:58:00,35,0.6691,0.6433,21.67,5.18,0.6332,7.93,6,0.4915,0.3164,2023-03-19 00:38:00,2,0,0.2402,36,10,0.4654,3,0,0.1725,0.0333,2,7,0.0695,0.6356,0.7414,0.9228,0.3701,0.5617,1,4
E1250,2023-07-12 08:30:00,2023-07-12 17:35:24.291880,8.16,True,False,55.84,0.7875,Office-A,Absent,4.6,6,55,5.45,5.3,0.5122,3.04,0.2674,1.14,94,26.29,71,0.92,0.5248,24,21,2023-12-28 17:56:00,43,43.29,62,10,10,88,17.92,1.73,5.49,0,67.35,0,0.1484,74,51,0.2563,68,61.9,59.77,23.45,49.42,86.27,72.68,0.8532,5.37,0.143,0,85,0,9,66,0.4686,7.43,0.78,69,4.6,3.88,2.66,34,16,10,39,64,8,77.02,74.29,0.3045,6,32,89,0.2501,2023-06-08 07:51:00,57,35.27,82,6,8,0.4788,2023-02-07 01:45:00,2,9,0.3786,4,0.1984,50.45,4,8,1,0.9901,2023-08-05 19:18:00,77,0.8144,0.5085,72.7,4.96,0.4509,7.51,7,0.435,0.4392,2023-04-07 08:24:00,5,5,0.5033,50,5,0.4079,3,6,0.0663,0.2266,8,10,0.4756,0.3551,0.4288,0.693,0.5085,0.6076,3,5
E1907,2023-07-31 10:28:00,2023-07-31 18:21:26.892053,7.62,False,False,16.4,0.921,Remote,Present,5.31,41,8,2.73,4.75,0.9761,5.76,0.6578,1.95,44,43.88,55,3.91,0.4351,100,27,2023-04-10 11:50:00,41,62.46,68,45,94,54,72.12,2.89,1.65,4,39.41,10,0.2022,78,6,0.0453,21,72.48,96.02,80.14,8.16,14.94,92.3,0.3849,24.61,0.2965,24,95,7,4,23,0.964,3.43,3.91,33,1.47,-2.6,2.48,61,84,1,51,88,23,10.45,57.25,0.3255,3,31,4,0.0034,2023-04-29 12:04:00,21,75.71,80,2,6,0.9542,2023-04-02 06:59:00,1,3,0.1886,5,0.9734,56.22,0,6,5,0.9343,2023-07-12 16:48:00,56,0.4058,0.275,34.29,1.07,0.3453,6.02,2,0.8554,0.6506,2023-02-25 05:08:00,1,5,0.4094,67,5,0.0025,1,4,0.1359,0.9734,0,9,0.8192,0.0072,0.9546,0.2656,0.4398,0.5406,3,9
E4193,2023-01-21 10:40:00,2023-01-21 19:26:18.382898,8.45,False,False,19.1,0.9519,Office-A,On-Leave,0.83,87,73,4.26,5.45,0.8198,7.23,0.1911,7.57,45,21.82,92,7.69,0.9025,77,96,2023-03-03 19:18:00,13,88.12,56,8,1,35,32.22,4.83,2.64,2,18.83,81,0.314,95,50,0.0271,8,39.02,76.33,13.58,68.67,36.0,43.59,0.8896,24.02,0.5931,47,7,6,7,61,0.5227,4.18,2.27,74,5.96,2.17,4.26,53,1,5,19,5,60,68.23,2.54,0.5082,10,100,87,0.8094,2023-12-13 06:51:00,23,64.22,78,5,2,0.6587,2023-06-26 18:59:00,7,2,0.8233,7,0.5257,33.54,8,5,5,0.1123,2023-01-24 11:31:00,85,0.398,0.0705,65.39,7.98,0.9275,7.28,10,0.4137,0.6013,2023-07-02 10:04:00,10,0,0.113,57,3,0.7735,4,7,0.3597,0.7285,3,3,0.7344,0.8047,0.2368,0.395,0.3431,0.0766,9,2
E3824,2023-01-03 10:09:00,2023-01-03 19:25:48.740814,8.5,True,False,46.9,0.7764,Client-Site,Present,5.97,88,43,7.72,2.05,0.3856,5.75,0.4442,7.12,78,78.65,39,4.6,0.351,49,18,2023-07-24 18:53:00,50,72.9,21,64,87,47,110.09,2.92,3.54,9,35.26,11,0.5325,99,94,0.1388,24,30.77,58.29,38.17,35.25,67.56,42.63,0.3633,0.8,0.944,52,9,2,4,39,0.6083,2.11,4.11,78,4.92,-0.31,5.7,46,58,8,42,94,3,78.48,71.26,0.932,9,40,91,0.6434,2023-10-13 14:44:00,11,95.37,54,5,5,0.0946,2023-03-20 09:56:00,10,8,0.656,8,0.4329,17.38,8,7,9,0.6517,2023-03-05 23:20:00,84,0.7572,0.7962,26.33,4.13,0.3645,6.95,1,0.3981,0.987,2023-10-19 14:23:00,10,4,0.744,66,9,0.1295,9,10,0.6953,0.6631,7,5,0.2203,0.5007,0.8172,0.7565,0.0647,0.9479,9,0
E2581,2023-01-22 08:49:00,2023-01-22 16:54:48.935702,7.43,True,False,40.29,0.9482,Client-Site,Absent,1.5,23,50,6.89,3.95,0.9274,4.66,0.2011,4.83,41,88.31,46,4.6,0.814,53,59,2023-01-17 18:48:00,38,88.37,76,72,45,17,79.0,3.19,3.37,9,85.75,13,0.7469,49,48,0.8261,35,72.35,60.08,84.52,29.34,75.64,38.93,0.2335,43.97,0.6927,50,64,0,8,64,0.8645,3.13,2.77,64,3.79,-2.34,6.52,5,42,0,83,44,92,73.23,14.53,0.8851,4,75,99,0.944,2023-11-24 02:43:00,11,55.36,50,0,10,0.8762,2023-06-19 04:28:00,0,1,0.4169,6,0.5915,90.3,9,9,0,0.8372,2023-06-13 19:12:00,77,0.5212,0.3787,50.66,4.76,0.8639,5.88,6,0.9906,0.9476,2023-02-16 06:34:00,2,8,0.8463,88,10,0.4209,3,3,0.9713,0.4246,10,9,0.6418,0.926,0.4886,0.9008,0.7978,0.9598,1,8
E3752,2023-12-03 10:48:00,2023-12-03 19:09:07.249951,7.7,False,True,39.32,0.5166,Office-B,Absent,4.05,68,89,4.1,4.65,0.134,4.05,0.0504,4.18,95,54.85,2,7.26,0.6515,75,55,2023-03-23 22:25:00,42,24.04,61,19,27,10,50.09,0.01,7.2,1,49.89,89,0.8198,14,38,0.6793,56,18.92,28.15,50.09,83.88,53.21,49.59,0.0788,99.34,0.3314,92,31,6,0,72,0.205,3.7,2.48,19,2.49,-1.04,3.93,50,75,0,4,55,50,19.35,24.26,0.7835,8,52,70,0.7628,2023-07-07 02:17:00,10,43.32,95,1,6,0.2161,2023-03-06 18:51:00,2,5,0.6339,0,0.1706,63.0,7,7,7,0.7068,2023-09-08 11:16:00,4,0.2613,0.0811,42.52,7.69,0.5555,7.14,6,0.5637,0.2821,2023-01-21 09:26:00,1,4,0.8835,27,3,0.0748,4,0,0.8159,0.2628,3,5,0.6581,0.5664,0.8327,0.9356,0.5143,0.4408,6,9
E1149,2023-12-23 09:05:00,2023-12-23 19:12:14.879128,9.17,True,False,57.04,0.6089,Remote,Absent,1.85,67,18,5.69,5.55,0.9725,4.45,0.0631,1.33,62,68.38,34,7.39,0.5052,21,41,2023-03-23 11:21:00,23,92.88,96,34,6,57,91.87,4.62,4.44,2,31.67,4,0.2183,57,27,0.84,61,36.28,6.03,1.08,38.87,58.95,20.69,0.1868,14.41,0.4197,78,13,10,9,1,0.1122,2.58,7.07,45,2.02,0.65,4.9,91,37,8,95,23,91,34.03,12.13,0.0155,4,13,73,0.3657,2023-08-10 12:50:00,85,52.06,91,5,5,0.2044,2023-10-15 18:04:00,7,2,0.7946,5,0.6485,26.64,8,3,5,0.0523,2023-02-24 10:12:00,3,0.7247,0.9493,60.49,5.61,0.5148,0.83,6,0.562,0.8257,2023-11-20 09:44:00,7,10,0.0118,40,4,0.0866,8,6,0.1183,0.9151,3,9,0.5458,0.9895,0.3988,0.1949,0.1038,0.1126,10,8
E4486,2023-05-27 08:25:00,2023-05-27 16:48:15.039203,7.39,False,True,59.86,0.6427,Remote,Present,7.28,100,40,5.22,3.15,0.3115,7.18,0.6254,6.85,56,55.98,96,4.38,0.0355,7,82,2023-03-20 22:02:00,30,53.92,34,12,32,11,78.93,3.19,5.08,8,68.22,86,0.7828,14,33,0.5894,26,10.2,86.55,61.24,48.18,32.48,86.66,0.6616,27.35,0.4646,97,4,10,3,64,0.4187,6.36,5.11,42,1.2,-0.32,2.17,47,30,0,52,92,43,67.65,79.26,0.9922,5,7,82,0.6863,2023-03-06 19:11:00,10,13.72,62,10,6,0.3859,2023-03-03 07:10:00,9,6,0.734,0,0.0199,99.79,4,8,8,0.2351,2023-12-10 12:42:00,44,0.401,0.0204,94.26,0.56,0.9455,7.44,2,0.8334,0.9978,2023-12-30 16:17:00,4,6,0.6389,55,3,0.8569,6,4,0.1975,0.0434,2,2,0.503,0.9869,0.0146,0.6203,0.6791,0.5242,1,6
E4392,2023-02-03 09:09:00,2023-02-03 18:10:44.920072,8.51,True,False,31.09,0.8603,Office-A,Present,1.72,9,51,6.56,7.22,0.6739,7.39,0.6492,3.61,3,23.85,50,3.25,0.5623,26,65,2023-11-13 05:29:00,5,86.44,84,62,30,29,118.57,3.97,2.25,5,14.73,4,0.7045,29,18,0.9583,23,19.31,29.36,10.48,10.53,86.47,14.7,0.6527,76.22,0.2373,64,96,8,2,93,0.6787,5.0,1.23,49,5.59,-1.18,5.07,44,91,0,43,85,94,27.51,67.21,0.165,2,23,96,0.7583,2023-10-20 18:49:00,18,68.55,76,5,1,0.1302,2023-05-16 02:38:00,9,2,0.3906,2,0.8657,26.7,7,0,1,0.8634,2023-12-19 07:52:00,81,0.6196,0.0328,1.86,5.66,0.3339,6.9,3,0.531,0.2438,2023-02-24 00:51:00,10,1,0.6449,47,10,0.9286,5,1,0.8224,0.465,2,4,0.8806,0.9296,0.4814,0.1676,0.6603,0.299,9,6
E1376,2023-04-21 10:59:00,2023-04-21 19:36:08.706326,8.2,False,False,24.91,0.4494,Remote,Absent,7.53,63,66,4.31,7.92,0.5715,5.13,0.4253,1.25,69,20.66,59,1.55,0.1775,19,56,2023-03-27 16:49:00,49,82.41,44,10,26,90,114.34,3.03,4.63,9,53.8,23,0.6868,39,70,0.8119,42,39.45,95.98,30.61,20.45,93.01,19.03,0.7158,5.12,0.2751,47,37,3,2,62,0.2874,4.24,4.93,68,4.67,-4.28,3.69,7,23,0,29,43,8,5.0,59.28,0.2247,3,85,79,0.7028,2023-07-22 01:48:00,58,75.91,51,0,4,0.1463,2023-11-06 21:20:00,6,2,0.9494,8,0.1925,70.23,3,5,3,0.4472,2023-10-18 13:42:00,63,0.0541,0.9831,0.87,5.64,0.9416,3.54,6,0.8392,0.5418,2023-05-17 18:49:00,5,4,0.488,82,3,0.5199,0,5,0.3594,0.0681,4,3,0.1318,0.7551,0.0282,0.8542,0.0226,0.4697,0,4
E3388,2023-11-15 09:00:00,2023-11-15 17:37:56.224926,8.0,True,True,37.91,0.9289,Office-B,On-Leave,5.55,95,16,7.6,5.15,0.9542,6.46,0.4587,1.53,3,37.09,65,6.31,0.5574,39,51,2023-06-29 22:38:00,49,58.68,57,59,69,54,93.2,4.21,4.0,2,37.24,60,0.8613,13,100,0.1608,41,73.11,94.99,13.38,71.82,40.28,25.59,0.1275,78.48,0.4901,68,61,9,2,98,0.225,6.19,2.22,69,5.85,-4.83,6.56,49,71,1,96,14,42,8.3,55.54,0.7378,4,29,32,0.3201,2023-08-31 04:30:00,4,69.69,36,5,0,0.7808,2023-09-15 03:56:00,0,5,0.102,7,0.5157,34.56,3,9,1,0.8663,2023-12-27 04:47:00,53,0.8691,0.8852,43.31,5.44,0.6443,7.5,9,0.6809,0.6815,2023-08-11 20:17:00,9,9,0.0953,15,5,0.5342,4,2,0.9762,0.9922,3,10,0.6603,0.5397,0.0079,0.8112,0.7391,0.8818,7,7
E5521,2023-01-05 09:34:00,2023-01-05 18:54:12.365360,8.67,True,False,40.05,0.158,Office-A,Present,7.4,7,61,7.95,4.06,0.71,5.44,0.9339,4.76,50,33.24,6,4.11,0.1329,20,33,2023-05-07 15:10:00,38,39.51,68,19,42,66,22.95,0.52,3.44,3,11.34,35,0.2252,26,42,0.6099,84,48.21,68.76,41.82,39.62,89.37,60.56,0.0671,42.16,0.1735,87,57,8,10,7,0.3741,0.98,2.05,34,3.61,-2.82,5.07,72,89,0,46,11,48,58.06,68.3,0.1935,4,58,68,0.6619,2023-12-11 03:01:00,74,54.89,0,6,2,0.872,2023-07-03 17:34:00,0,8,0.9932,3,0.6778,91.98,10,8,7,0.6499,2023-03-24 11:30:00,23,0.1566,0.4538,61.89,4.07,0.4012,0.91,9,0.6281,0.7506,2023-02-04 00:50:00,7,2,0.6225,60,5,0.2466,4,10,0.7653,0.0011,2,3,0.7551,0.6697,0.0984,0.7416,0.0992,0.8817,7,3
E2302,2023-05-25 10:09:00,2023-05-25 18:19:41.378688,7.84,False,True,20.44,0.5032,Office-B,Present,4.85,91,12,1.73,1.82,0.47,7.69,0.1066,5.38,45,69.55,31,3.64,0.1918,5,79,2023-10-10 03:11:00,40,27.9,91,52,17,38,44.83,1.42,2.67,7,54.42,42,0.7662,50,34,0.2071,64,77.95,89.01,88.38,83.94,29.08,55.44,0.5516,22.7,0.7435,18,95,0,3,1,0.4359,3.36,0.54,39,6.15,-3.22,7.3,23,7,10,12,77,95,34.98,35.51,0.1062,5,30,52,0.3441,2023-02-01 10:09:00,15,94.33,6,0,4,0.7692,2023-11-03 20:24:00,2,2,0.7841,5,0.2374,62.25,9,6,0,0.533,2023-09-25 06:37:00,78,0.3374,0.7159,11.25,5.32,0.0315,7.88,0,0.2806,0.0551,2023-11-06 19:14:00,2,7,0.1083,83,2,0.7066,1,5,0.897,0.6475,0,4,0.0171,0.6686,0.2693,0.6534,0.2408,0.1967,5,10
E2235,2023-09-25 10:03:00,2023-09-25 17:43:29.358571,6.69,True,True,59.2,0.5968,Office-A,Absent,2.21,3,94,3.87,4.19,0.908,1.82,0.3017,1.27,84,59.45,64,1.1,0.6046,36,86,2023-04-26 12:20:00,47,57.06,76,82,56,8,10.49,3.11,7.89,3,25.79,46,0.6952,59,19,0.8819,0,73.77,43.28,49.73,66.72,23.17,71.6,0.2262,75.77,0.131,84,70,5,2,16,0.1746,7.27,4.58,84,6.8,-3.7,1.53,84,1,7,90,89,25,59.94,48.23,0.4213,4,47,4,0.8714,2023-02-20 05:53:00,37,29.78,67,8,8,0.3846,2023-09-09 11:46:00,6,10,0.77,6,0.0811,10.72,2,2,9,0.699,2023-10-13 06:09:00,78,0.1981,0.5231,79.07,4.35,0.6825,4.35,5,0.2731,0.9996,2023-02-07 04:01:00,4,5,0.2186,53,6,0.9436,0,8,0.517,0.8248,8,4,0.977,0.1602,0.9651,0.0125,0.8816,0.3446,7,1
