employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E5825,2023-07-21 08:59:00,2023-07-21 18:52:29.567340,9.15,True,False,44.51,0.4123,Client-Site,Absent,7.37,83,75,1.45,5.54,0.7877,3.26,0.9641,7.0,80,55.5,98,5.97,0.7492,58,26,2023-06-03 09:03:00,32,6.55,31,84,57,67,48.87,1.49,2.15,10,47.02,10,0.3413,59,11,0.2854,76,90.67,28.18,42.35,35.24,4.79,85.23,0.1865,6.82,0.8912,7,22,9,1,69,0.7521,3.09,3.88,5,7.34,3.78,1.86,76,81,10,97,43,89,60.25,59.53,0.818,6,76,0,0.6366,2023-05-07 15:22:00,27,9.97,98,0,7,0.2362,2023-05-25 12:11:00,3,7,0.8061,2,0.1387,8.9,8,3,3,0.802,2023-09-07 16:31:00,87,0.4262,0.2693,88.36,6.05,0.3543,0.7,1,0.2189,0.9844,2023-06-28 13:41:00,0,4,0.4584,36,10,0.8714,10,10,0.4822,0.5866,7,10,0.1924,0.7953,0.7207,0.1586,0.6185,0.4328,2,2
E1333,2023-10-01 08:58:00,2023-10-01 18:24:17.064802,8.56,True,True,52.95,0.2117,Office-A,Absent,7.65,7,89,7.81,6.47,0.0348,5.18,0.3705,6.9,8,29.66,11,5.49,0.9841,74,59,2023-04-09 17:21:00,7,38.67,86,31,20,54,23.92,1.32,3.06,8,90.9,36,0.4781,51,56,0.6728,51,47.02,58.59,78.13,77.06,61.53,0.55,0.7151,5.19,0.3591,15,98,9,1,86,0.438,5.1,0.96,87,5.47,-1.86,2.9,54,62,0,11,21,35,21.26,34.91,0.7948,0,62,91,0.5682,2023-09-02 09:00:00,87,22.29,73,2,6,0.8394,2023-11-17 09:45:00,0,10,0.6877,0,0.5196,24.92,10,0,2,0.2569,2023-04-25 22:48:00,50,0.3158,0.979,21.24,1.05,0.1105,0.75,7,0.4693,0.7152,2023-07-04 20:14:00,0,7,0.236,7,3,0.6195,1,0,0.3521,0.0084,0,4,0.8569,0.264,0.887,0.5835,0.7669,0.0489,4,9
E4294,2023-12-06 10:15:00,2023-12-06 19:48:55.402286,8.92,True,False,38.81,0.2803,Remote,On-Leave,6.6,25,23,1.94,5.63,0.5337,2.63,0.5388,4.21,14,47.12,25,4.6,0.3164,62,83,2023-07-27 00:15:00,23,77.66,66,5,66,94,63.26,0.6,4.3,7,26.04,21,0.6718,84,15,0.9468,97,71.99,35.36,28.2,83.21,6.75,41.22,0.3799,15.88,0.5057,68,54,5,2,57,0.5028,6.96,2.91,15,5.25,3.54,1.44,16,62,7,2,59,1,20.24,72.23,0.7411,9,15,69,0.4288,2023-12-10 05:09:00,33,12.45,85,6,5,0.31,2023-07-07 13:43:00,4,10,0.4303,4,0.6549,62.48,8,9,10,0.8511,2023-12-30 18:29:00,13,0.5528,0.2471,95.59,0.86,0.9698,4.18,7,0.5007,0.7708,2023-05-12 12:24:00,4,10,0.7041,7,9,0.5489,1,9,0.8708,0.4626,1,5,0.4837,0.4299,0.9108,0.3047,0.3491,0.9625,0,4
E1269,2023-12-26 08:09:00,2023-12-26 16:18:11.766766,7.79,True,True,21.89,0.0539,Remote,Present,7.18,89,98,7.94,7.28,0.5114,1.04,0.2447,3.44,18,66.48,62,7.98,0.2268,15,53,2023-12-16 08:34:00,41,3.26,55,76,31,63,48.8,0.71,6.56,1,25.11,74,0.4709,55,13,0.7193,63,28.84,31.45,83.71,30.84,8.86,62.07,0.6331,77.8,0.0477,6,8,0,5,36,0.4719,2.29,4.44,58,5.87,0.25,7.61,14,82,7,28,45,67,40.6,6.12,0.1711,10,48,23,0.0618,2023-05-10 00:53:00,96,47.97,89,1,0,0.9145,2023-11-06 19:31:00,10,9,0.5034,3,0.5105,64.87,6,10,7,0.5584,2023-09-03 19:27:00,6,0.5324,0.5156,20.0,5.65,0.4348,2.15,8,0.3921,0.281,2023-03-03 00:44:00,8,8,0.8414,69,0,0.9815,3,0,0.9357,0.1077,6,2,0.7611,0.0806,0.2885,0.031,0.3063,0.9601,4,7
E4549,2023-06-25 09:24:00,2023-06-25 17:26:35.495011,7.5,False,True,32.33,0.3652,Remote,On-Leave,7.51,38,39,3.64,2.88,0.5743,2.46,0.6376,3.45,82,27.26,6,6.59,0.1842,32,56,2023-08-03 02:33:00,23,31.7,6,45,95,64,108.47,2.92,3.19,10,77.46,77,0.4271,95,92,0.616,20,36.54,18.46,97.08,61.73,62.94,2.33,0.2783,17.13,0.1491,88,2,5,4,76,0.2292,3.42,1.15,29,7.58,3.83,3.69,79,78,6,61,65,55,46.5,15.81,0.133,3,30,16,0.5116,2023-09-25 20:40:00,41,62.66,19,1,6,0.5724,2023-08-02 23:26:00,6,9,0.9718,0,0.4513,12.56,8,3,0,0.595,2023-11-09 10:21:00,52,0.7249,0.6533,14.88,2.98,0.1286,1.82,8,0.6163,0.587,2023-08-31 14:25:00,7,2,0.7849,91,8,0.8507,3,0,0.6098,0.468,6,8,0.6582,0.2194,0.6736,0.2003,0.5396,0.0569,5,10
E3481,2023-06-03 10:31:00,2023-06-03 18:54:59.988805,8.13,True,False,16.38,0.5668,Office-B,On-Leave,5.99,28,70,5.66,6.81,0.1999,2.39,0.6859,4.35,57,26.06,25,4.67,0.4619,93,78,2023-07-06 01:43:00,7,12.39,48,78,11,79,85.9,4.45,7.3,0,9.93,34,0.8216,54,34,0.6712,19,87.13,69.54,93.24,6.79,48.51,57.86,0.0512,87.68,0.4589,36,55,5,4,80,0.064,5.91,5.03,24,3.62,-4.17,6.02,5,55,9,71,64,37,6.06,63.5,0.6771,5,57,24,0.5155,2023-02-16 11:55:00,58,54.45,2,1,0,0.9455,2023-02-04 05:31:00,3,4,0.5815,3,0.9425,52.67,9,3,6,0.069,2023-02-22 10:40:00,25,0.6499,0.2067,46.01,1.73,0.456,4.42,1,0.4116,0.2031,2023-09-25 04:21:00,5,1,0.7081,55,4,0.2321,8,10,0.2393,0.773,1,0,0.679,0.9775,0.3981,0.7972,0.645,0.4141,5,8
E4482,2023-07-19 09:45:00,2023-07-19 19:35:52.634953,9.43,True,False,24.82,0.6513,Client-Site,Present,2.13,96,14,3.61,7.04,0.2656,2.94,0.8995,1.95,25,20.66,29,1.29,0.3609,7,35,2023-04-18 01:25:00,21,20.47,61,20,6,40,46.05,1.04,3.85,5,77.33,68,0.6456,10,27,0.4036,12,3.26,66.24,12.73,32.17,80.15,41.98,0.4561,7.59,0.6826,71,46,0,6,10,0.3668,4.79,5.0,80,7.9,2.97,5.37,95,97,8,73,69,72,1.22,76.23,0.9192,0,90,15,0.7064,2023-09-13 03:43:00,22,76.66,28,5,9,0.3875,2023-09-04 12:49:00,3,0,0.2906,2,0.838,54.07,1,2,1,0.9966,2023-10-30 00:44:00,95,0.8965,0.6634,17.62,1.92,0.9325,3.26,6,0.3704,0.5537,2023-04-02 18:46:00,6,9,0.2968,72,9,0.9827,2,8,0.0954,0.2416,0,0,0.7336,0.9195,0.9538,0.0576,0.5923,0.3031,2,8
E5536,2023-01-29 10:44:00,2023-01-29 20:45:07.154494,9.07,True,True,57.13,0.7786,Office-A,Present,2.46,94,40,6.78,0.61,0.442,3.16,0.168,3.26,31,71.02,83,7.39,0.9336,63,39,2023-03-10 02:17:00,6,46.91,50,52,81,9,88.41,0.46,7.39,0,88.07,55,0.5134,87,87,0.1738,2,60.64,73.91,39.69,32.98,13.69,73.41,0.3985,32.5,0.031,46,40,9,8,52,0.1647,6.36,5.32,79,4.06,-1.76,0.99,62,71,8,69,55,86,90.25,78.11,0.7792,7,55,12,0.9818,2023-01-18 01:06:00,82,83.71,72,4,10,0.1181,2023-04-08 05:11:00,1,0,0.9083,1,0.2379,75.24,0,4,8,0.5576,2023-08-22 01:21:00,84,0.7538,0.2122,13.92,7.36,0.7746,4.45,0,0.2472,0.6141,2023-06-07 00:22:00,9,7,0.5963,9,4,0.7371,6,1,0.2657,0.7438,6,8,0.0739,0.339,0.6956,0.0434,0.3787,0.7903,8,8
E1723,2023-10-24 09:42:00,2023-10-24 18:38:18.605108,8.54,False,False,23.97,0.7648,Office-A,Absent,6.06,79,93,2.81,5.35,0.0717,1.83,0.9205,5.52,86,84.83,12,3.06,0.9261,59,34,2023-09-26 01:11:00,27,36.74,88,61,7,15,29.67,4.93,3.04,2,2.94,20,0.4346,72,8,0.0729,86,31.03,39.88,65.37,17.71,7.42,91.77,0.9559,94.52,0.8962,59,2,9,9,35,0.384,1.81,7.74,60,4.96,-2.98,4.36,44,29,9,42,49,58,42.35,57.36,0.8149,7,67,5,0.9372,2023-10-10 06:21:00,41,14.1,56,3,6,0.7343,2023-08-20 02:48:00,2,10,0.8157,0,0.2741,92.4,4,7,8,0.8925,2023-09-17 00:30:00,22,0.9974,0.0165,33.73,4.6,0.0717,4.22,5,0.2415,0.5671,2023-06-01 15:09:00,10,8,0.0488,81,3,0.999,7,0,0.8338,0.2174,5,5,0.212,0.5943,0.5243,0.2125,0.4422,0.4079,7,0
E3652,2023-04-09 09:55:00,2023-04-09 18:08:18.600079,7.54,True,False,41.02,0.8708,Client-Site,On-Leave,6.37,51,91,1.5,7.52,0.6158,6.5,0.5628,6.85,43,36.46,66,4.24,0.2461,15,45,2023-08-17 23:58:00,30,68.34,41,62,60,44,71.58,1.08,5.22,1,88.5,49,0.1943,84,52,0.5062,57,12.57,2.2,12.78,72.72,95.16,17.67,0.5589,5.43,0.6274,63,51,0,4,20,0.6059,5.49,4.39,73,5.49,-3.82,6.26,43,77,1,0,92,2,23.92,31.2,0.6898,9,11,36,0.2772,2023-07-14 19:35:00,66,96.88,25,0,0,0.6882,2023-10-04 22:59:00,3,0,0.5191,6,0.607,58.72,6,8,1,0.2312,2023-07-09 05:36:00,90,0.0409,0.1015,33.69,4.8,0.039,2.43,0,0.2714,0.0006,2023-07-25 08:21:00,10,2,0.8157,81,2,0.3532,6,10,0.6279,0.2767,6,0,0.8062,0.4302,0.7311,0.7593,0.2004,0.1108,2,0
E1786,2023-04-28 10:44:00,2023-04-28 20:19:19.749164,8.74,False,True,50.82,0.0548,Remote,Present,3.1,34,25,7.27,3.9,0.1206,2.87,0.8205,0.62,39,61.26,33,1.7,0.0124,15,10,2023-01-25 09:25:00,46,69.0,19,33,6,8,11.26,1.62,4.45,7,60.86,95,0.9219,53,47,0.6713,74,58.83,93.72,59.6,71.04,46.36,70.49,0.1578,88.86,0.9894,88,27,8,9,14,0.3245,4.39,1.85,5,3.53,1.11,3.91,52,88,5,27,78,89,30.03,60.74,0.2669,6,53,22,0.4431,2023-07-24 21:08:00,95,72.35,44,1,5,0.8585,2023-11-27 18:29:00,8,6,0.5365,3,0.4441,56.8,9,6,3,0.2974,2023-12-18 12:07:00,49,0.3004,0.7806,58.57,4.09,0.697,1.98,6,0.8414,0.6165,2023-03-10 01:36:00,4,5,0.2347,24,6,0.3051,9,5,0.6853,0.8925,6,10,0.2379,0.6144,0.6423,0.104,0.1592,0.4525,1,0
E4791,2023-06-25 08:33:00,2023-06-25 17:36:56.542532,8.28,False,False,47.08,0.4105,Remote,On-Leave,3.86,29,48,2.36,5.77,0.8594,3.33,0.3773,4.19,13,68.95,79,2.21,0.7213,54,7,2023-02-06 06:00:00,9,67.81,85,2,38,78,91.95,2.65,2.62,4,29.32,63,0.3884,32,5,0.1269,15,66.19,93.96,2.86,6.28,3.6,84.82,0.9713,77.19,0.6844,78,78,0,6,81,0.4779,6.29,6.0,96,6.47,2.09,3.25,23,50,9,45,34,59,27.03,30.95,0.5217,9,5,73,0.9681,2023-12-22 00:18:00,15,0.36,15,4,0,0.175,2023-02-20 08:47:00,2,7,0.687,10,0.2799,64.42,3,3,6,0.8173,2023-08-01 19:54:00,72,0.2388,0.2921,55.82,7.86,0.5036,6.33,8,0.4641,0.7472,2023-09-16 10:58:00,3,6,0.8137,20,7,0.9803,0,4,0.2616,0.1836,6,2,0.9541,0.0735,0.0137,0.2246,0.037,0.166,9,2
E4735,2023-10-19 09:47:00,2023-10-19 19:15:39.931927,8.77,False,False,42.64,0.9439,Remote,Present,2.67,35,35,7.77,3.91,0.1625,5.93,0.5452,3.69,75,81.36,1,2.25,0.5976,1,100,2023-05-17 14:00:00,13,55.33,90,2,96,54,21.12,2.02,1.63,9,81.48,60,0.6719,72,9,0.5213,5,72.07,27.66,3.35,18.89,8.98,66.52,0.2836,49.01,0.6855,95,98,10,3,45,0.8168,6.83,3.39,15,0.85,-4.56,7.83,43,7,7,79,26,66,53.76,5.99,0.3857,10,15,3,0.2748,2023-12-07 02:32:00,83,34.87,22,0,2,0.6338,2023-05-07 10:35:00,0,10,0.8614,8,0.0579,17.32,8,1,9,0.1272,2023-07-24 11:23:00,45,0.2863,0.8732,87.06,5.99,0.5407,4.65,1,0.2977,0.8904,2023-08-21 20:51:00,9,1,0.4755,45,10,0.8175,4,4,0.5489,0.9526,0,6,0.2755,0.6846,0.3465,0.7811,0.3109,0.6345,0,7
E1158,2023-02-06 10:44:00,2023-02-06 20:44:29.963857,9.33,True,False,40.76,0.0992,Remote,Present,5.89,83,92,7.18,3.5,0.6336,4.66,0.8077,5.14,76,44.42,9,0.76,0.1907,50,11,2023-11-07 01:48:00,23,88.96,24,19,26,13,112.51,0.06,5.17,3,51.28,32,0.9976,94,77,0.5031,58,30.1,73.08,62.26,68.66,70.61,30.62,0.4302,33.4,0.2679,83,14,3,10,60,0.1347,4.18,6.26,71,2.22,-1.03,1.22,40,49,3,59,19,79,0.73,70.84,0.553,0,12,30,0.0237,2023-04-19 02:26:00,96,51.0,48,0,2,0.4218,2023-09-23 20:19:00,2,2,0.5649,8,0.4786,77.83,1,1,9,0.5705,2023-05-27 07:58:00,17,0.7185,0.9058,50.91,7.27,0.1215,4.85,8,0.4178,0.1419,2023-10-31 16:36:00,10,7,0.2689,63,5,0.2272,6,9,0.8398,0.7582,4,4,0.8509,0.3119,0.6427,0.1146,0.5915,0.2993,8,9
E2642,2023-06-04 08:40:00,2023-06-04 18:33:09.020380,9.25,False,True,38.04,0.362,Office-B,On-Leave,5.91,86,65,1.18,6.56,0.2114,6.38,0.979,1.73,87,67.28,2,3.09,0.027,94,51,2023-11-09 08:29:00,31,71.35,43,47,61,20,101.03,1.37,2.14,10,82.99,64,0.7011,20,82,0.17,38,69.24,87.85,75.82,94.09,89.64,66.06,0.8464,64.07,0.5654,60,5,8,5,98,0.5144,2.1,7.75,24,5.07,2.52,3.91,94,40,5,10,25,26,9.26,53.05,0.0761,3,85,75,0.7979,2023-06-26 21:05:00,51,51.78,55,2,2,0.5015,2023-11-23 21:27:00,4,2,0.8212,5,0.6276,52.25,1,5,7,0.125,2023-12-20 21:03:00,34,0.6422,0.9464,27.41,2.59,0.842,4.89,5,0.1201,0.4936,2023-01-24 22:53:00,6,1,0.8816,46,0,0.3918,4,7,0.8804,0.728,6,2,0.752,0.8698,0.5049,0.4663,0.0818,0.9211,7,5
E3089,2023-03-18 08:29:00,2023-03-18 17:43:54.976993,8.91,True,False,20.55,0.9159,Remote,Present,0.59,89,70,5.96,0.58,0.8004,5.23,0.0086,2.6,39,82.6,3,0.99,0.6849,85,70,2023-05-29 10:32:00,8,80.45,72,86,31,13,67.05,2.4,6.69,4,55.08,0,0.4836,24,18,0.8107,45,0.64,54.72,91.2,34.48,8.01,31.43,0.2279,63.33,0.2492,72,54,4,9,8,0.943,1.24,7.36,88,4.1,-0.97,7.55,20,43,2,99,48,15,80.18,86.37,0.9678,6,84,44,0.2586,2023-11-17 10:16:00,50,69.26,82,8,9,0.9289,2023-09-04 16:39:00,7,7,0.0711,6,0.7669,56.84,9,2,9,0.8501,2023-12-21 01:18:00,39,0.1178,0.3421,46.38,5.65,0.2076,5.18,3,0.9453,0.0887,2023-07-06 19:03:00,10,7,0.5992,9,3,0.6854,8,0,0.2786,0.2709,3,5,0.6593,0.06,0.2659,0.4451,0.8414,0.3463,10,1
E2363,2023-11-30 10:15:00,2023-11-30 19:02:06.447665,8.23,False,True,33.27,0.2742,Client-Site,Absent,5.83,64,15,2.97,6.37,0.9746,1.36,0.6106,5.24,98,37.84,89,3.19,0.6625,9,19,2023-07-17 05:51:00,29,93.89,22,46,29,85,44.3,0.98,7.02,3,83.14,46,0.7097,90,49,0.0419,27,88.55,61.98,80.94,10.54,97.09,74.14,0.3983,60.03,0.9593,79,82,0,3,9,0.9931,2.35,4.85,59,1.23,4.89,6.15,32,82,9,22,42,4,82.15,74.79,0.2035,8,41,54,0.5837,2023-02-15 22:57:00,85,81.36,3,0,8,0.6974,2023-07-04 14:17:00,4,4,0.7787,10,0.7709,94.89,7,10,5,0.743,2023-05-09 18:02:00,4,0.0225,0.5736,45.26,3.08,0.5774,1.69,6,0.3505,0.892,2023-09-22 06:42:00,1,1,0.4593,10,5,0.1972,9,6,0.3093,0.2078,0,5,0.3234,0.9591,0.5795,0.1534,0.024,0.5261,0,8
E4493,2023-02-17 10:22:00,2023-02-17 18:22:06.302543,7.71,True,False,17.36,0.5259,Remote,On-Leave,3.2,17,8,3.92,4.9,0.0217,2.46,0.9934,4.66,50,24.65,91,6.64,0.1492,88,89,2023-03-12 19:38:00,5,44.31,55,6,38,98,25.6,1.32,4.23,1,22.34,10,0.0246,21,27,0.7411,22,93.07,56.96,34.93,58.28,22.47,62.46,0.5707,34.57,0.8288,64,8,1,4,50,0.569,4.72,3.6,13,1.3,1.14,4.01,89,52,0,69,3,29,43.36,59.01,0.8689,0,78,44,0.6474,2023-12-24 15:43:00,9,50.36,94,4,8,0.5459,2023-05-30 08:59:00,6,1,0.526,1,0.3785,70.28,7,8,9,0.5039,2023-09-26 01:29:00,46,0.5122,0.368,50.33,5.0,0.1027,6.25,5,0.7035,0.0845,2023-09-05 13:34:00,6,10,0.092,48,3,0.9701,4,0,0.0873,0.9216,2,1,0.0248,0.6338,0.268,0.4858,0.2222,0.6187,7,8
E1375,2023-04-16 08:36:00,2023-04-16 18:30:17.046867,9.62,False,True,17.12,0.3229,Client-Site,Absent,2.93,64,99,1.29,3.05,0.447,5.36,0.4818,2.77,10,66.39,79,7.4,0.8203,7,26,2023-02-18 17:18:00,19,44.1,75,97,80,95,14.63,4.76,4.66,5,24.49,15,0.1369,10,57,0.6503,83,86.54,89.95,32.22,7.55,75.49,52.97,0.7603,33.72,0.8592,66,6,1,1,35,0.3847,3.41,5.3,6,2.15,3.75,3.39,24,30,6,96,96,55,32.82,50.73,0.6493,9,59,39,0.9929,2023-12-02 16:31:00,60,4.25,56,6,10,0.311,2023-08-05 13:33:00,0,8,0.0265,5,0.7749,3.62,1,3,4,0.7753,2023-04-21 07:56:00,73,0.8565,0.05,0.02,2.5,0.943,6.24,6,0.0142,0.5867,2023-09-06 08:39:00,7,7,0.6105,99,8,0.461,7,4,0.102,0.4776,4,6,0.7768,0.1219,0.0411,0.879,0.5672,0.61,6,1
E4208,2023-05-13 10:56:00,2023-05-13 19:44:02.897225,8.09,True,False,42.48,0.6874,Office-A,Absent,4.59,95,86,2.19,6.02,0.507,2.44,0.8448,1.01,57,68.8,15,1.56,0.6057,52,34,2023-02-26 21:01:00,40,96.57,81,61,81,71,41.21,3.84,7.79,6,25.27,41,0.5406,90,36,0.8442,32,42.13,36.8,7.48,25.93,15.84,62.57,0.9544,94.81,0.7082,10,30,0,9,87,0.6093,7.27,3.72,8,5.7,3.79,2.86,14,38,5,3,9,100,30.01,25.84,0.4541,2,84,82,0.8845,2023-12-13 23:29:00,46,55.92,99,5,9,0.9331,2023-11-11 07:45:00,2,10,0.0467,7,0.6259,99.62,2,4,5,0.5567,2023-12-14 03:40:00,48,0.4073,0.6743,75.68,6.24,0.2229,5.98,9,0.885,0.404,2023-09-03 16:09:00,4,2,0.8833,84,6,0.3752,5,9,0.6361,0.2722,9,8,0.0329,0.2214,0.3756,0.2185,0.2441,0.6471,5,0
E4877,2023-03-07 08:32:00,2023-03-07 17:49:04.967339,8.52,True,False,45.66,0.1857,Office-B,On-Leave,4.44,97,47,2.84,4.65,0.0275,2.36,0.2702,0.56,86,17.25,36,4.56,0.5633,16,28,2023-07-08 14:59:00,28,67.05,17,15,55,70,91.62,2.45,7.38,8,62.87,65,0.5322,72,91,0.381,32,58.17,86.32,84.21,73.68,46.63,56.21,0.7404,59.06,0.3943,93,35,0,8,94,0.492,2.34,6.93,27,1.32,2.59,4.14,7,98,10,46,58,99,26.64,51.04,0.5693,0,18,58,0.5987,2023-06-07 21:25:00,13,99.12,43,10,10,0.0012,2023-10-12 01:31:00,0,7,0.0639,2,0.6064,91.42,4,2,3,0.5274,2023-10-19 20:37:00,86,0.0899,0.7115,86.05,7.96,0.0415,3.88,1,0.4077,0.6691,2023-06-10 07:46:00,9,6,0.3208,74,8,0.2036,1,9,0.8071,0.6751,7,9,0.5985,0.1597,0.6021,0.1348,0.3125,0.5392,7,9
E1260,2023-06-28 10:40:00,2023-06-28 20:49:48.415947,9.3,True,False,51.85,0.9033,Remote,Absent,4.79,82,38,6.65,1.13,0.1586,5.77,0.5102,4.56,68,52.2,66,5.78,0.7537,90,37,2023-01-15 16:56:00,36,38.51,0,90,50,53,60.06,2.43,6.37,4,30.85,72,0.217,25,99,0.4155,58,97.19,3.91,57.71,53.27,50.26,2.36,0.1745,16.09,0.1722,13,10,9,8,98,0.6454,0.7,2.28,40,5.77,-1.86,4.65,27,89,10,29,8,12,63.42,99.76,0.2021,4,33,30,0.5682,2023-04-28 12:36:00,49,62.82,37,6,9,0.0216,2023-07-20 08:30:00,6,4,0.5092,5,0.5904,44.25,0,1,8,0.3395,2023-10-01 15:35:00,15,0.1261,0.3793,17.4,3.4,0.3356,5.55,4,0.2148,0.3916,2023-12-03 17:33:00,4,5,0.1931,32,9,0.8585,2,3,0.9953,0.635,6,3,0.0659,0.5016,0.6953,0.4226,0.3688,0.0464,2,1
E4061,2023-01-06 09:38:00,2023-01-06 19:18:06.562867,8.83,False,False,50.38,0.1397,Office-B,Present,1.1,32,47,6.75,1.59,0.3241,1.41,0.1117,2.49,65,49.8,91,2.02,0.8771,86,43,2023-09-16 06:16:00,13,22.83,100,74,83,30,89.58,2.38,1.48,3,70.92,51,0.5085,29,92,0.5826,49,6.19,78.83,1.95,46.4,75.64,59.91,0.1408,32.82,0.6186,35,23,1,7,27,0.7701,0.77,5.1,93,7.12,3.26,4.36,34,35,6,89,82,19,84.1,63.79,0.0724,3,80,31,0.8985,2023-01-22 04:21:00,39,75.96,66,1,1,0.3261,2023-03-22 15:06:00,3,0,0.5318,9,0.5797,60.74,10,2,4,0.0987,2023-07-08 18:28:00,91,0.9179,0.2667,6.83,3.75,0.5169,0.78,5,0.0117,0.3295,2023-08-11 10:06:00,5,3,0.901,58,0,0.952,5,3,0.0418,0.7283,3,4,0.6785,0.0321,0.9624,0.848,0.2254,0.1289,9,8
E5922,2023-01-14 09:11:00,2023-01-14 18:51:42.238533,8.76,True,True,55.23,0.961,Office-A,On-Leave,3.72,11,10,6.96,4.98,0.0388,2.93,0.4236,5.12,8,32.43,64,7.21,0.4183,44,53,2023-05-11 11:22:00,13,63.77,93,1,10,65,51.41,1.5,6.19,0,27.71,80,0.1514,79,53,0.9816,27,23.03,61.99,33.88,63.37,11.69,99.61,0.4877,97.83,0.6941,35,72,2,6,88,0.1722,1.87,2.34,79,6.07,-3.75,0.71,54,24,8,45,98,0,45.68,0.8,0.7531,4,39,97,0.8329,2023-03-10 20:35:00,65,51.53,94,1,3,0.8822,2023-09-21 05:01:00,7,10,0.2492,3,0.6134,70.65,6,10,3,0.5518,2023-09-22 22:58:00,38,0.5768,0.5065,11.42,5.44,0.3077,5.32,4,0.7939,0.6273,2023-04-24 17:41:00,8,10,0.7846,92,8,0.2703,7,6,0.6925,0.3358,9,0,0.8928,0.2792,0.8327,0.1841,0.6737,0.9998,4,10
E5631,2023-03-09 08:31:00,2023-03-09 18:46:02.580627,9.55,False,True,42.19,0.8387,Office-B,Present,5.5,19,68,7.78,1.65,0.7584,2.55,0.011,0.73,60,41.0,73,3.64,0.3717,38,15,2023-12-30 05:39:00,41,78.92,81,7,66,95,101.4,4.46,0.61,8,21.5,85,0.0761,89,57,0.5731,81,15.01,65.33,38.31,92.85,15.0,82.88,0.2709,5.57,0.9389,91,19,4,10,53,0.8109,4.26,3.33,34,3.36,1.54,2.14,36,33,8,69,49,100,61.73,3.5,0.8745,4,96,87,0.9187,2023-08-19 22:41:00,59,84.34,71,8,5,0.8342,2023-02-12 07:29:00,2,9,0.4816,5,0.4282,85.29,8,6,3,0.1774,2023-10-21 22:44:00,27,0.9031,0.8086,68.66,1.14,0.5678,1.12,2,0.2456,0.235,2023-07-10 18:17:00,0,7,0.7051,78,6,0.1233,4,2,0.96,0.2022,6,2,0.0986,0.2618,0.9476,0.6484,0.5417,0.3588,6,8
